Period,PeriodYear,PeriodQuarter,ProductGroupCode,Equipment Type,Units sold,Date,Year,Month,Quarter,Prediction_RF,Prediction_XGB,Prediction_LGBM,Prediction_CatBoost,Prediction_DL,Prediction_Random Forest,Prediction_XGBoost,Prediction_LightGBM,Prediction_GradientBoosting,Prediction_AdaBoost,Prediction_Ridge,Prediction_Lasso,Prediction_ElasticNet,Prediction_Stacking,Prediction_NeuralNet
202401.0,2024.0,1.0,9,9,1.0,1970-01-01 00:00:00.000202401,1970,1,1,1.643407369718466,1.5652053,1.6910721121649217,0.9957216924211028,1.9819881255965928,1.0,1.0000254,1.0000488865420805,1.00010772762214,0.9230769230769231,0.3513927627282447,1.4740238517140418,1.8908357866341496,1.000075742220512,1.0216951946848511
202206.0,2022.0,2.0,11,10,1.0,1970-01-01 00:00:00.000202206,1970,1,1,1.1193753943802345,1.1687399,1.2528932614509711,0.9988776200478302,1.226009128940181,1.0,1.0000254,0.9999807478789523,1.00010772762214,0.9230769230769231,0.29567685494871476,1.4740238517140418,1.8908357866341496,1.000075742220512,0.9674538715070179
201902.0,2019.0,1.0,4,4,5.0,1970-01-01 00:00:00.000201902,1970,1,1,2.2497115137120587,2.2925906,2.2782144965819877,4.98858431675186,2.1565075559963045,5.0,4.9999847,5.006050846668468,4.9999534789305455,4.504918032786885,6.089755141144808,5.411850245621065,5.138320518911259,4.9999694966254244,4.96129136375895
202002.0,2020.0,1.0,0,0,1.0,1970-01-01 00:00:00.000202002,1970,1,1,2.23923923775068,2.3147078,2.157079254043454,1.0006212381691184,2.1744539441253057,1.0,1.0000254,1.0041629588176517,1.00010772762214,0.9230769230769231,0.2125963270037312,1.4740238517140418,1.8908357866341496,1.000075742220512,0.9688721122651195
202005.0,2020.0,2.0,12,11,1.0,1970-01-01 00:00:00.000202005,1970,1,1,1.1287425918629028,1.127476,1.1883706450566949,0.9977444345187005,1.1767208845398165,1.0,1.0000254,0.9999826021395763,1.00010772762214,0.9230769230769231,0.2563778497275475,1.4740238517140418,1.8908357866341496,1.000075742220512,0.9688504020909939
202006.0,2020.0,2.0,3,3,1.0,1970-01-01 00:00:00.000202006,1970,1,1,1.97495778416364,1.9925213,1.991471882291132,1.0162903505077376,1.8800892073054487,1.0,1.0000254,1.0000172970457561,1.00010772762214,0.9230769230769231,0.25847282590730813,1.4740238517140418,1.8908357866341496,1.000075742220512,1.0289833963770776
202312.0,2023.0,4.0,9,9,5.0,1970-01-01 00:00:00.000202312,1970,1,1,1.875946373982531,1.9050303,1.901019904496228,5.010658057537256,2.001561658333036,5.0,4.9999847,4.98161638889986,4.9999534789305455,4.504918032786885,6.122266069480837,5.411850245621065,5.138320518911259,4.9999694966254244,5.0281305726966865
202210.0,2022.0,4.0,12,11,2.0,1970-01-01 00:00:00.000202210,1970,1,1,1.2327003579378246,1.2112865,1.1981241272120444,2.0002619742360324,1.2589943087257738,2.0,2.000007,1.9999401792764424,2.00004220460014,2.372146118721461,2.6974531530735115,3.107368977617797,3.237838632447499,2.000049180822103,1.9893554508484326
202407.0,2024.0,3.0,4,4,3.0,1970-01-01 00:00:00.000202407,1970,1,1,2.1527619048133606,2.1340415,2.148453985744828,2.9980181441943037,2.016715408869319,3.0,2.9999917,3.0001387975041136,3.0000105247770064,2.4555555555555557,4.291331272523353,4.132550806342378,4.08329549203439,3.000022619423877,2.9683285479237314
202204.0,2022.0,2.0,13,12,1.0,1970-01-01 00:00:00.000202204,1970,1,1,1.2202680640452843,1.1874684,1.2164487861545388,1.002701748586675,1.2876096105738444,1.0,1.0000254,0.9999807478789523,1.00010772762214,0.9230769230769231,0.31553546634791774,1.4740238517140418,1.8908357866341496,1.000075742220512,0.9840092673198332
202008.0,2020.0,3.0,10,8,1.0,1970-01-01 00:00:00.000202008,1970,1,1,1.115394670675077,1.0884578,1.1833160290917049,0.9934065129744747,1.3562689940886017,1.0,1.0000254,1.0006064685774003,1.00010772762214,0.9230769230769231,0.4341218925257171,1.4740238517140418,1.8908357866341496,1.000075742220512,0.9986508534666004
202209.0,2022.0,3.0,10,8,3.0,1970-01-01 00:00:00.000202209,1970,1,1,1.68836042318738,1.6959193,1.579373586725244,2.9963063688872213,1.5810248668050704,3.0,2.9999917,2.999907555660739,3.0000105247770064,2.4555555555555557,4.48400570904745,4.132550806342378,4.08329549203439,3.000022619423877,2.9956333073156935
202207.0,2022.0,3.0,3,3,1.0,1970-01-01 00:00:00.000202207,1970,1,1,2.527613909537007,2.652058,2.6702458612515634,1.0018003505981752,2.43190000806916,1.0,1.0000254,0.999858432583266,1.00010772762214,0.9230769230769231,0.3882532999546138,1.4740238517140418,1.8908357866341496,1.000075742220512,1.0228826119975891
202404.0,2024.0,2.0,13,12,4.0,1970-01-01 00:00:00.000202404,1970,1,1,1.2546505696259875,1.2755301,1.236593918850888,3.9943370728478924,1.2634701623041116,4.0,3.9999888,3.999863888741284,3.9999873674332056,4.3924050632911396,5.395260280126648,4.85915883088966,4.6825216208750104,3.9999960580256944,3.9429201520927064
202105.0,2021.0,2.0,4,4,6.0,1970-01-01 00:00:00.000202105,1970,1,1,2.5431431295060225,2.5702345,2.562712390440447,6.007360283125174,2.475177533037914,6.0,5.9999924,6.0016073768241895,5.999935378477217,6.385416666666667,6.877611994498958,5.852218034543135,5.50148728353141,5.999942935227014,6.048236490091527
202102.0,2021.0,1.0,3,3,3.0,1970-01-01 00:00:00.000202102,1970,1,1,2.0823919209605672,2.0584257,2.0529255714543573,3.018920354530884,1.9026996934748877,3.0,2.9999917,2.9998548822614644,3.0000105247770064,2.4555555555555557,4.173874940183514,4.132550806342378,4.08329549203439,3.000022619423877,2.86728125694398
202002.0,2020.0,1.0,4,4,5.0,1970-01-01 00:00:00.000202002,1970,1,1,2.460154401429436,2.6214075,2.6052353429345176,4.9850761713832075,2.1034636526807,5.0,4.9999847,4.9978928591749305,4.9999534789305455,4.504918032786885,6.022073652254608,5.411850245621065,5.138320518911259,4.9999694966254244,4.961130768643847
201908.0,2019.0,3.0,7,6,1.0,1970-01-01 00:00:00.000201908,1970,1,1,1.5812111994763651,1.6492668,1.4410826033453656,0.9879540855934539,1.3025844380133929,1.0,1.0000254,1.000001550619875,1.00010772762214,0.9230769230769231,0.2929839350212591,1.4740238517140418,1.8908357866341496,1.000075742220512,0.9609916667184187
202001.0,2020.0,1.0,4,4,1.0,1970-01-01 00:00:00.000202001,1970,1,1,1.988142996853063,1.9076062,1.9110537383910036,0.9945515618700669,2.1036838716384447,1.0,1.0000254,1.0020602314918616,1.00010772762214,0.9230769230769231,0.2808257455711445,1.4740238517140418,1.8908357866341496,1.000075742220512,0.9835721290534892
201907.0,2019.0,3.0,13,12,3.0,1970-01-01 00:00:00.000201907,1970,1,1,1.1783211265171745,1.1856778,1.2079494263373762,3.0056493004288627,1.3193442895792118,3.0,2.9999917,2.9999130890280665,3.0000105247770064,2.4555555555555557,4.197146273202903,4.132550806342378,4.08329549203439,3.000022619423877,3.003307291813539
202306.0,2023.0,2.0,9,9,4.0,1970-01-01 00:00:00.000202306,1970,1,1,2.2165782196569235,2.2236676,2.1785473804692104,3.999926860405291,1.9729978121179828,4.0,3.9999888,4.000412377326721,3.9999873674332056,4.3924050632911396,5.26375366174833,4.85915883088966,4.6825216208750104,3.9999960580256944,3.97196550697325
202205.0,2022.0,2.0,1,1,2.0,1970-01-01 00:00:00.000202205,1970,1,1,1.862625115286994,1.7109171,1.7506381739480723,1.992130911502197,2.1476808999291523,2.0,2.000007,2.0001021895840947,2.00004220460014,2.372146118721461,2.8433228961157537,3.107368977617797,3.237838632447499,2.000049180822103,2.0300801196877627
202203.0,2022.0,1.0,9,9,7.0,1970-01-01 00:00:00.000202203,1970,1,1,2.065378029018042,2.106988,2.119557205322954,6.980382542733972,1.987228130713656,7.0,6.999986,6.998999111309122,6.999914620043344,6.443478260869565,7.28394236706813,6.214812533166004,5.800515219376274,6.999916373826425,7.049545628079513
202010.0,2020.0,4.0,11,10,2.0,1970-01-01 00:00:00.000202010,1970,1,1,1.0910424411833195,1.1300454,1.2324971140677126,1.9899610366533422,1.1992556976803197,2.0,2.000007,2.0002501461956377,2.00004220460014,2.372146118721461,2.6543223204056146,3.107368977617797,3.237838632447499,2.000049180822103,1.9664062090545875
202008.0,2020.0,3.0,4,4,4.0,1970-01-01 00:00:00.000202008,1970,1,1,2.0848364590885264,1.99287,2.0033471072008178,4.011232658254354,2.055173838346619,4.0,3.9999888,4.000514619266071,3.9999873674332056,4.3924050632911396,5.267542301225442,4.85915883088966,4.6825216208750104,3.9999960580256944,3.9870955634946466
202203.0,2022.0,1.0,4,4,14.0,1970-01-01 00:00:00.000202203,1970,1,1,2.341784258001241,2.481251,2.459192278881903,13.939001508109282,2.2825512870725357,14.0,13.999909,13.820380637672281,13.99966367938006,14.186206896551724,9.606539288387461,7.710127153497397,7.03368573369621,14.002769778325614,14.140453376950148
202108.0,2021.0,3.0,12,11,1.0,1970-01-01 00:00:00.000202108,1970,1,1,1.323827350890617,1.3269998,1.3045359447611276,0.9945804788742749,1.2210523610377346,1.0,1.0000254,0.9999807478789523,1.00010772762214,0.9230769230769231,0.2530190497776461,1.4740238517140418,1.8908357866341496,1.000075742220512,0.9834042841055969
202009.0,2020.0,3.0,9,9,9.0,1970-01-01 00:00:00.000202009,1970,1,1,1.985812929287833,2.0246708,1.9798204924482607,9.162278833802546,1.7636282744299403,9.0,8.999963,8.997906740919856,8.999858878867173,8.46788990825688,8.067144120254255,6.783920202841387,6.269852433213906,8.999863251033247,8.97954644530695
202409.0,2024.0,3.0,3,3,6.0,1970-01-01 00:00:00.000202409,1970,1,1,1.998291103686456,2.170498,2.073047755649516,6.004486795666109,1.9076119817208328,6.0,5.9999924,5.999317596924624,5.999935378477217,6.385416666666667,6.768473450279994,5.852218034543135,5.50148728353141,5.999942935227014,6.062362221792605
202007.0,2020.0,3.0,9,9,5.0,1970-01-01 00:00:00.000202007,1970,1,1,1.740581954103649,1.7514259,1.74186718938528,4.999529577851826,1.7627868633184856,5.0,4.9999847,5.000529433220116,4.9999534789305455,4.504918032786885,6.0509694859956005,5.411850245621065,5.138320518911259,4.9999694966254244,4.986263003920989
202211.0,2022.0,4.0,3,3,1.0,1970-01-01 00:00:00.000202211,1970,1,1,2.959433362524297,3.171379,3.3959346594987245,1.002205600906493,2.3611234647694124,1.0,1.0000254,0.9995850099439625,1.00010772762214,0.9230769230769231,0.24576970860967196,1.4740238517140418,1.8908357866341496,1.000075742220512,1.0244114759115126
202108.0,2021.0,3.0,4,4,9.0,1970-01-01 00:00:00.000202108,1970,1,1,2.412955849860964,2.452949,2.4498618576653457,8.988222119481662,2.3702100860315967,9.0,8.999963,8.993579179142673,8.999858878867173,8.46788990825688,8.220701806825158,6.783920202841387,6.269852433213906,8.999863251033247,8.97451470223883
202107.0,2021.0,3.0,4,4,14.0,1970-01-01 00:00:00.000202107,1970,1,1,2.4578813568744105,2.4539304,2.4498618576653457,13.912920918251144,2.36844154897256,14.0,13.999909,14.016391479779587,13.99966367938006,14.186206896551724,9.58159274512672,7.710127153497397,7.03368573369621,14.002769778325614,14.305732909492738
201910.0,2019.0,4.0,9,9,1.0,1970-01-01 00:00:00.000201910,1970,1,1,1.933370811641447,1.9208367,1.866163525216438,0.993289221804786,1.8294863516232056,1.0,1.0000254,0.9995413971813787,1.00010772762214,0.9230769230769231,0.22343670353219336,1.4740238517140418,1.8908357866341496,1.000075742220512,0.971562348919888
202308.0,2023.0,3.0,7,6,1.0,1970-01-01 00:00:00.000202308,1970,1,1,1.6204729564215905,1.656849,1.179460643368028,0.9941221411517822,1.1887170466931205,1.0,1.0000254,0.9999970522608811,1.00010772762214,0.9230769230769231,0.46597320274522547,1.4740238517140418,1.8908357866341496,1.000075742220512,1.0022525548580203
202206.0,2022.0,2.0,4,4,2.0,1970-01-01 00:00:00.000202206,1970,1,1,2.359696116631163,2.3810675,2.388911441242929,1.999567333263248,2.368720509752651,2.0,2.000007,2.0007211227234984,2.00004220460014,2.372146118721461,2.8109269350256243,3.107368977617797,3.237838632447499,2.000049180822103,1.963151206943448
202110.0,2021.0,4.0,9,9,3.0,1970-01-01 00:00:00.000202110,1970,1,1,1.8289821285256187,1.7714363,1.811794683127057,3.007488705027996,1.7975134479381911,3.0,2.9999917,2.9994899375083106,3.0000105247770064,2.4555555555555557,4.166334953638038,4.132550806342378,4.08329549203439,3.000022619423877,2.9714813878307433
202307.0,2023.0,3.0,11,10,1.0,1970-01-01 00:00:00.000202307,1970,1,1,1.1271232982595902,1.0928658,1.139029010753576,0.9941488463003454,1.2215345393172237,1.0,1.0000254,0.9999798823990899,1.00010772762214,0.9230769230769231,0.30887202811971104,1.4740238517140418,1.8908357866341496,1.000075742220512,0.9664820982098506
202409.0,2024.0,3.0,10,8,1.0,1970-01-01 00:00:00.000202409,1970,1,1,1.2760709718765733,1.2841413,1.436286485085827,0.9907180857932807,1.6399429882100407,1.0,1.0000254,0.9999567762496316,1.00010772762214,0.9230769230769231,0.6013234535118275,1.4740238517140418,1.8908357866341496,1.000075742220512,0.9632961083429651
202408.0,2024.0,3.0,4,4,2.0,1970-01-01 00:00:00.000202408,1970,1,1,2.013613895578637,1.9725543,1.9544630564627308,1.9774921167799466,2.0169407481091635,2.0,2.000007,1.9999289273762255,2.00004220460014,2.372146118721461,2.7852900893147696,3.107368977617797,3.237838632447499,2.000049180822103,1.9638052578876835
202205.0,2022.0,2.0,4,4,6.0,1970-01-01 00:00:00.000202205,1970,1,1,2.364453584738003,2.387583,2.3987135633134877,5.999870591974577,2.367963535448998,6.0,5.9999924,5.997348954194182,5.999935378477217,6.385416666666667,6.883864215593091,5.852218034543135,5.50148728353141,5.999942935227014,6.073391413547427
202102.0,2021.0,1.0,4,4,15.0,1970-01-01 00:00:00.000202102,1970,1,1,2.328081809058944,2.3023221,2.286096116514027,15.064570929430245,2.244705481530128,15.0,14.999934,15.747474897258664,14.999577407638098,14.267605633802816,9.772144472088119,7.845720917015981,7.145508509199957,14.842264658648624,15.089079233984576
202303.0,2023.0,1.0,4,4,17.0,1970-01-01 00:00:00.000202303,1970,1,1,2.487654290229528,2.5357904,2.541265138454301,16.45374954107995,2.303040472901689,16.91,16.999468,15.681334449689059,16.998882366522665,15.95,10.146888463781782,8.085367113934076,7.3431422512166105,16.046034401445258,16.50961904742232
202002.0,2020.0,1.0,1,1,1.0,1970-01-01 00:00:00.000202002,1970,1,1,1.6170173456067196,1.4710647,1.388660682285487,1.0000907486181343,1.8454776672265985,1.0,1.0000254,0.9999827462542112,1.00010772762214,0.9230769230769231,0.30778565673408487,1.4740238517140418,1.8908357866341496,1.000075742220512,0.9739055376394189
202110.0,2021.0,4.0,0,0,7.0,1970-01-01 00:00:00.000202110,1970,1,1,2.18962438880395,2.3253024,2.260767368510664,6.966720116474935,2.2221924871279115,7.0,6.999986,7.000885402338928,6.999914620043344,6.443478260869565,7.317479134640319,6.214812533166004,5.800515219376274,6.999916373826425,6.862741867289772
202108.0,2021.0,3.0,13,12,2.0,1970-01-01 00:00:00.000202108,1970,1,1,1.2738362720279512,1.3187757,1.2685761523082708,1.9977318573341085,1.31280228666455,2.0,2.000007,1.9999401792764424,2.00004220460014,2.372146118721461,2.720256655986454,3.107368977617797,3.237838632447499,2.000049180822103,1.98358433317481
202104.0,2021.0,2.0,9,9,2.0,1970-01-01 00:00:00.000202104,1970,1,1,2.2900028636830267,2.2453015,2.1924560749052238,2.0370283215509275,1.9307900721028768,2.0,2.000007,2.0001915917564403,2.00004220460014,2.372146118721461,2.615306255624848,3.107368977617797,3.237838632447499,2.000049180822103,2.0160436819334224
202307.0,2023.0,3.0,13,12,1.0,1970-01-01 00:00:00.000202307,1970,1,1,1.26176635320761,1.302106,1.274643339713792,0.9976259419986113,1.286650890834992,1.0,1.0000254,0.9999798823990899,1.00010772762214,0.9230769230769231,0.33755987824936495,1.4740238517140418,1.8908357866341496,1.000075742220512,0.9549479440788172
202302.0,2023.0,1.0,4,4,3.0,1970-01-01 00:00:00.000202302,1970,1,1,2.309232261081036,2.1620505,2.175121452019112,3.0014242016464934,2.303262422806221,3.0,2.9999917,3.0022542019809353,3.0000105247770064,2.4555555555555557,4.324251862249524,4.132550806342378,4.08329549203439,3.000022619423877,2.962784435399532
202103.0,2021.0,1.0,1,1,2.0,1970-01-01 00:00:00.000202103,1970,1,1,1.814419588218879,1.7176752,1.7878579874368463,2.0032684525342264,1.883921126202724,2.0,2.000007,1.9999189488576763,2.00004220460014,2.372146118721461,2.731151591072834,3.107368977617797,3.237838632447499,2.000049180822103,2.0245445334577497
202302.0,2023.0,1.0,1,1,4.0,1970-01-01 00:00:00.000202302,1970,1,1,1.8538918278564136,1.6410587,1.6638340223041446,4.002380510472948,1.996595562871405,4.0,3.9999888,3.999941131603985,3.9999873674332056,4.3924050632911396,5.398033911572419,4.85915883088966,4.6825216208750104,3.9999960580256944,3.96145653847256
201903.0,2019.0,1.0,10,8,1.0,1970-01-01 00:00:00.000201903,1970,1,1,1.280729321317489,1.3349228,1.381952751229287,1.0033307138780043,1.7537265238085322,1.0,1.0000254,0.9995280455614584,1.00010772762214,0.9230769230769231,0.5624846931643943,1.4740238517140418,1.8908357866341496,1.000075742220512,0.9883180088086804
201906.0,2019.0,2.0,3,3,11.0,1970-01-01 00:00:00.000201906,1970,1,1,2.242680893975034,2.317606,2.36135304339946,10.844616856492513,2.1400117698830936,11.0,10.9999695,11.006789398848753,10.999776958725377,10.770642201834862,8.755303810601074,7.21680961840125,6.626851860606187,11.000282516569307,10.89813306645955
202504.0,2025.0,2.0,13,12,2.0,1970-01-01 00:00:00.000202504,1970,1,1,1.348693392288118,1.3707803,1.335896100508069,1.995148330137342,1.2756075874079575,2.0,2.000007,1.9985306467126103,2.00004220460014,2.372146118721461,2.7992557923168286,3.107368977617797,3.237838632447499,2.000049180822103,1.9869766160155748
202008.0,2020.0,3.0,12,11,1.0,1970-01-01 00:00:00.000202008,1970,1,1,1.2519203887505974,1.2006913,1.2012312125496618,0.9962866767483627,1.2117352077658696,1.0,1.0000254,0.9999826021395763,1.00010772762214,0.9230769230769231,0.2420123329889985,1.4740238517140418,1.8908357866341496,1.000075742220512,0.9673323953836975
202307.0,2023.0,3.0,7,6,4.0,1970-01-01 00:00:00.000202307,1970,1,1,1.1639886637277763,1.2120019,1.2355515557086163,3.97343235537341,1.1874075819966965,4.0,3.9999888,4.0001355529505105,3.9999873674332056,4.3924050632911396,5.330944691441813,4.85915883088966,4.6825216208750104,3.9999960580256944,4.063827170680253
202212.0,2022.0,4.0,7,6,2.0,1970-01-01 00:00:00.000202212,1970,1,1,1.046399836846912,0.9998399,1.1255205496029546,1.9909694300732874,1.0886471194852092,2.0,2.000007,1.999944058159773,2.00004220460014,2.372146118721461,2.697983704554523,3.107368977617797,3.237838632447499,2.000049180822103,2.055368756808823
202110.0,2021.0,4.0,11,10,1.0,1970-01-01 00:00:00.000202110,1970,1,1,1.1799652442138964,1.0911313,1.154965191050017,1.0008473154908635,1.2700709116069857,1.0,1.0000254,0.9999807478789523,1.00010772762214,0.9230769230769231,0.2952050006549891,1.4740238517140418,1.8908357866341496,1.000075742220512,1.0180024602094848
202306.0,2023.0,2.0,4,4,4.0,1970-01-01 00:00:00.000202306,1970,1,1,2.533103872032733,2.5397115,2.529976557185778,4.016780787269913,2.453769476026872,4.0,3.9999888,4.001337638724321,3.9999873674332056,4.3924050632911396,5.436700025573182,4.85915883088966,4.6825216208750104,3.9999960580256944,4.049027908024198
202412.0,2024.0,4.0,4,4,1.0,1970-01-01 00:00:00.000202412,1970,1,1,2.0842521800028067,2.0434823,2.0416327759095148,1.0084900948313713,2.0375032005065608,1.0,1.0000254,0.999976301513585,1.00010772762214,0.9230769230769231,0.3678223781250134,1.4740238517140418,1.8908357866341496,1.000075742220512,1.0352961122054811
202305.0,2023.0,2.0,4,4,11.0,1970-01-01 00:00:00.000202305,1970,1,1,2.517060489206959,2.524002,2.529976557185778,11.010569892972008,2.453615798072964,11.0,10.9999695,11.00160080399941,10.999776958725377,10.770642201834862,8.929367743608388,7.21680961840125,6.626851860606187,11.013077907252324,11.018219431348625
202211.0,2022.0,4.0,4,4,3.0,1970-01-01 00:00:00.000202211,1970,1,1,2.7209391225032467,2.8162785,2.824430356442057,2.9981114437734036,2.5545725764103264,3.0,2.9999917,2.9993312010388773,3.0000105247770064,2.4555555555555557,4.392690933071144,4.132550806342378,4.08329549203439,3.000022619423877,3.0624659510173187
202404.0,2024.0,2.0,13,12,3.0,1970-01-01 00:00:00.000202404,1970,1,1,1.2546505696259875,1.2755301,1.236593918850888,3.0068514555633463,1.2634701623041116,3.0,2.9999917,2.9999076355275944,3.0000105247770064,2.4555555555555557,4.318048437504326,4.132550806342378,4.08329549203439,3.000022619423877,2.9884824706873205
202206.0,2022.0,2.0,13,12,1.0,1970-01-01 00:00:00.000202206,1970,1,1,1.2059617574196204,1.1996012,1.2183792128931077,1.002701748586675,1.287634794263837,1.0,1.0000254,0.9999807478789523,1.00010772762214,0.9230769230769231,0.313676188624163,1.4740238517140418,1.8908357866341496,1.000075742220512,0.9837011594743107
201906.0,2019.0,2.0,4,4,15.0,1970-01-01 00:00:00.000201906,1970,1,1,2.3777026207312284,2.4677558,2.4419382082160586,14.551434969687733,2.347371612475737,15.0,14.999934,15.463857303567115,14.999577407638098,14.267605633802816,9.760113137214635,7.845720917015981,7.145508509199957,14.842264658648624,14.689207926451036
202108.0,2021.0,3.0,1,1,1.0,1970-01-01 00:00:00.000202108,1970,1,1,1.9369850372360269,1.9244974,1.8804415438727584,0.9948989785185667,2.1577449084275315,1.0,1.0000254,0.9854078177026547,1.00010772762214,0.9230769230769231,0.4371644709758127,1.4740238517140418,1.8908357866341496,1.000075742220512,1.013954800699179
202202.0,2022.0,1.0,12,11,2.0,1970-01-01 00:00:00.000202202,1970,1,1,1.2597591221766928,1.2263148,1.2599612680768668,2.001364900643041,1.2615003905990496,2.0,2.000007,1.9999401792764424,2.00004220460014,2.372146118721461,2.712458180610615,3.107368977617797,3.237838632447499,2.000049180822103,1.9679227967737232
202406.0,2024.0,2.0,9,9,14.0,1970-01-01 00:00:00.000202406,1970,1,1,1.826890174154836,1.8180413,1.9054145924224757,13.94067293771553,1.9094921017993425,14.0,13.999909,13.948064647746696,13.99966367938006,14.186206896551724,9.541085148862582,7.710127153497397,7.03368573369621,14.002769778325614,14.311425736138226
202301.0,2023.0,1.0,4,4,3.0,1970-01-01 00:00:00.000202301,1970,1,1,2.363631585715856,2.3655517,2.3753458657978626,3.0108097186987193,2.3034717714613078,3.0,2.9999917,3.001606424965277,3.0000105247770064,2.4555555555555557,4.3353605602397485,4.132550806342378,4.08329549203439,3.000022619423877,2.9914445572223842
202305.0,2023.0,2.0,0,0,1.0,1970-01-01 00:00:00.000202305,1970,1,1,1.9200983242062892,1.8401432,1.7374921013696645,1.017430381702844,2.701514173148824,1.0,1.0000254,1.0004515382653463,1.00010772762214,0.9230769230769231,0.6483919977993882,1.4740238517140418,1.8908357866341496,1.000075742220512,1.0324410372099555
202104.0,2021.0,2.0,9,9,3.0,1970-01-01 00:00:00.000202104,1970,1,1,2.2900028636830267,2.2453015,2.1924560749052238,3.000937242527874,1.9307900721028768,3.0,2.9999917,3.000158387176368,3.0000105247770064,2.4555555555555557,4.135160110020954,4.132550806342378,4.08329549203439,3.000022619423877,3.017347577093145
201906.0,2019.0,2.0,1,1,1.0,1970-01-01 00:00:00.000201906,1970,1,1,2.106772476032117,2.403462,2.349428287910924,1.0150772695271595,1.943680407955002,1.0,1.0000254,0.9990978135972516,1.00010772762214,0.9230769230769231,0.2733123088030651,1.4740238517140418,1.8908357866341496,1.000075742220512,1.0537279997663895
202411.0,2024.0,4.0,3,3,1.0,1970-01-01 00:00:00.000202411,1970,1,1,2.344723065497564,3.0698607,2.512326423108441,0.9980018890542484,1.9581076691085944,1.0,1.0000254,0.994832865278489,1.00010772762214,0.9230769230769231,0.4320125496058935,1.4740238517140418,1.8908357866341496,1.000075742220512,1.0375192561701523
201910.0,2019.0,4.0,9,9,10.0,1970-01-01 00:00:00.000201910,1970,1,1,1.933370811641447,1.9208367,1.866163525216438,9.951726962634208,1.8294863516232056,10.0,9.999954,9.986731531234529,9.999820505951812,10.770642201834862,8.436102284602253,7.013685112401632,6.459337179662976,9.999689184272581,9.84128194476594
202203.0,2022.0,1.0,9,9,3.0,1970-01-01 00:00:00.000202203,1970,1,1,2.065378029018042,2.106988,2.119557205322954,2.9968045044651315,1.987228130713656,3.0,2.9999917,2.99987818563242,3.0000105247770064,2.4555555555555557,4.196945092339221,4.132550806342378,4.08329549203439,3.000022619423877,2.9971980810990484
201911.0,2019.0,4.0,3,3,1.0,1970-01-01 00:00:00.000201911,1970,1,1,2.094188262458125,2.2079926,2.0615716469258296,1.0031640108820459,1.9186648362595655,1.0,1.0000254,1.0000109901516678,1.00010772762214,0.9230769230769231,0.23934659790726887,1.4740238517140418,1.8908357866341496,1.000075742220512,1.025323280584705
202105.0,2021.0,2.0,13,12,2.0,1970-01-01 00:00:00.000202105,1970,1,1,1.268671249451391,1.2914451,1.2513707763265645,1.9978818212929879,1.2813274099288838,2.0,2.000007,1.9999401792764424,2.00004220460014,2.372146118721461,2.6940308841372227,3.107368977617797,3.237838632447499,2.000049180822103,1.9805930392994435
202008.0,2020.0,3.0,3,3,5.0,1970-01-01 00:00:00.000202008,1970,1,1,2.012156618381667,1.9870929,1.969946530024458,4.986269398364202,1.905022731738823,5.0,4.9999847,5.000054370391696,4.9999534789305455,4.504918032786885,6.068530581459358,5.411850245621065,5.138320518911259,4.9999694966254244,5.074976557968496
202012.0,2020.0,4.0,3,3,2.0,1970-01-01 00:00:00.000202012,1970,1,1,1.870871266647717,1.7398428,1.8116977798840164,2.005181685285835,1.809397370718232,2.0,2.000007,1.9996405024954338,2.00004220460014,2.372146118721461,2.6025559274339107,3.107368977617797,3.237838632447499,2.000049180822103,1.9761172297257312
202203.0,2022.0,1.0,9,9,5.0,1970-01-01 00:00:00.000202203,1970,1,1,2.065378029018042,2.106988,2.119557205322954,4.996044941732718,1.987228130713656,5.0,4.9999847,4.9996328719505705,4.9999534789305455,4.504918032786885,6.093533706413112,5.411850245621065,5.138320518911259,4.9999694966254244,5.061426474022113
202205.0,2022.0,2.0,9,9,1.0,1970-01-01 00:00:00.000202205,1970,1,1,1.971247266986052,1.9629477,2.007266544529231,1.028757446236789,1.964194481188236,1.0,1.0000254,1.0001270286198696,1.00010772762214,0.9230769230769231,0.2647315986861605,1.4740238517140418,1.8908357866341496,1.000075742220512,1.0345474220119257
202407.0,2024.0,3.0,11,10,1.0,1970-01-01 00:00:00.000202407,1970,1,1,3.311359673301916,2.480484,1.6191864839584669,1.0193825280540327,1.2426021893352703,1.0,1.0000254,0.9990905348752521,1.00010772762214,0.9230769230769231,0.3434622278465582,1.4740238517140418,1.8908357866341496,1.000075742220512,1.3329898320893476
202109.0,2021.0,3.0,13,12,2.0,1970-01-01 00:00:00.000202109,1970,1,1,1.2595479363268505,1.2734807,1.2494808336457284,2.0009432248646464,1.312977593956938,2.0,2.000007,1.9999401792764424,2.00004220460014,2.372146118721461,2.7149773577562826,3.107368977617797,3.237838632447499,2.000049180822103,1.9785638622228827
202212.0,2022.0,4.0,13,12,1.0,1970-01-01 00:00:00.000202212,1970,1,1,1.30234628993733,1.3976938,1.318567572180999,1.0135683997691989,1.356258019937961,1.0,1.0000254,0.9999807478789523,1.00010772762214,0.9230769230769231,0.30245954138460585,1.4740238517140418,1.8908357866341496,1.000075742220512,1.0156648480641004
